Species,Start of experiment,Date,Day elapsed,Colony,Treatment,N fragment,Bleached fragments,Healthy fragments
A. millepora,06-Oct-21,14-Oct-21,8,AMIL18,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL19,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL20,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL21,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL22,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL23,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL24,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL25,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL26,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL27,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL28,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL29,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL30,Control,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL01,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL02,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL03,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL04,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL05,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL06,Heat-stressed,8,1,7
A. millepora,06-Oct-21,14-Oct-21,8,AMIL07,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL08,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL09,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL10,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL11,Heat-stressed,8,4,4
A. millepora,06-Oct-21,14-Oct-21,8,AMIL12,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL13,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL14,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL15,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL16,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL17,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL18,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL19,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL20,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL21,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL22,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL23,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL24,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL25,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL26,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL27,Heat-stressed,8,1,7
A. millepora,06-Oct-21,14-Oct-21,8,AMIL28,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL29,Heat-stressed,8,0,8
A. millepora,06-Oct-21,14-Oct-21,8,AMIL30,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL01,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL02,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL03,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL04,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL05,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL06,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL07,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL08,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL09,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL10,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL11,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL12,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL13,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL14,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL15,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL16,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL17,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL18,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL19,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL20,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL21,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL22,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL23,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL24,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL25,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL26,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL27,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL28,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL29,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL30,Control,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL01,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL02,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL03,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL04,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL05,Heat-stressed,8,2,6
A. millepora,06-Oct-21,15-Oct-21,9,AMIL06,Heat-stressed,8,2,6
A. millepora,06-Oct-21,15-Oct-21,9,AMIL07,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL08,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL09,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL10,Heat-stressed,8,2,6
A. millepora,06-Oct-21,15-Oct-21,9,AMIL11,Heat-stressed,8,4,4
A. millepora,06-Oct-21,15-Oct-21,9,AMIL12,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL13,Heat-stressed,8,1,7
A. millepora,06-Oct-21,15-Oct-21,9,AMIL14,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL15,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL16,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL17,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL18,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL19,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL20,Heat-stressed,8,1,7
A. millepora,06-Oct-21,15-Oct-21,9,AMIL21,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL22,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL23,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL24,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL25,Heat-stressed,8,1,7
A. millepora,06-Oct-21,15-Oct-21,9,AMIL26,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL27,Heat-stressed,8,2,6
A. millepora,06-Oct-21,15-Oct-21,9,AMIL28,Heat-stressed,8,1,7
A. millepora,06-Oct-21,15-Oct-21,9,AMIL29,Heat-stressed,8,0,8
A. millepora,06-Oct-21,15-Oct-21,9,AMIL30,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL01,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL02,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL03,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL04,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL05,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL06,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL07,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL08,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL09,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL10,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL11,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL12,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL13,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL14,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL15,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL16,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL17,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL18,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL19,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL20,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL21,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL22,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL23,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL24,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL25,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL26,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL27,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL28,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL29,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL30,Control,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL01,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL02,Heat-stressed,8,1,7
A. millepora,06-Oct-21,16-Oct-21,10,AMIL03,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL04,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL05,Heat-stressed,8,3,5
A. millepora,06-Oct-21,16-Oct-21,10,AMIL06,Heat-stressed,8,3,5
A. millepora,06-Oct-21,16-Oct-21,10,AMIL07,Heat-stressed,8,1,7
A. millepora,06-Oct-21,16-Oct-21,10,AMIL08,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL09,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL10,Heat-stressed,8,4,4
A. millepora,06-Oct-21,16-Oct-21,10,AMIL11,Heat-stressed,8,5,3
A. millepora,06-Oct-21,16-Oct-21,10,AMIL12,Heat-stressed,8,4,4
A. millepora,06-Oct-21,16-Oct-21,10,AMIL13,Heat-stressed,8,1,7
A. millepora,06-Oct-21,16-Oct-21,10,AMIL14,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL15,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL16,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL17,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL18,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL19,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL20,Heat-stressed,8,3,5
A. millepora,06-Oct-21,16-Oct-21,10,AMIL21,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL22,Heat-stressed,8,1,7
A. millepora,06-Oct-21,16-Oct-21,10,AMIL23,Heat-stressed,8,3,5
A. millepora,06-Oct-21,16-Oct-21,10,AMIL24,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL25,Heat-stressed,8,2,6
A. millepora,06-Oct-21,16-Oct-21,10,AMIL26,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL27,Heat-stressed,8,6,2
A. millepora,06-Oct-21,16-Oct-21,10,AMIL28,Heat-stressed,8,1,7
A. millepora,06-Oct-21,16-Oct-21,10,AMIL29,Heat-stressed,8,0,8
A. millepora,06-Oct-21,16-Oct-21,10,AMIL30,Heat-stressed,8,1,7
