Species,Start of experiment,Date,Day elapsed,Colony,Treatment,N fragment,Bleached fragments,Healthy fragments
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG01,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG03,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG05,Heat-stressed,8,3,5
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG07,Heat-stressed,7,7,0
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG10,Heat-stressed,8,3,5
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG11,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG12,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG17,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG19,Heat-stressed,8,5,3
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG22,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG23,Heat-stressed,8,4,4
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG27,Heat-stressed,8,4,4
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG38,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG40,Heat-stressed,8,0,8
